Marca temporal,Nombre y Apellido del fallecido,Fecha de fallecimiento,DNI,Edad al fallecer,Sexo,Hora de fallecimiento,Causa de fallecimiento,Causa detallada (si es 'Otro'),Lugar de fallecimiento,Ubicación en el cementerio,Tipo de sepultura,Número de acta / registro,Nombre del responsable que registra,DNI del responsable que registra,Correo electrónico del responsable,Otros aportes o comentarios,Año de fallecimiento,Mes de fallecimiento,Rango edad,Día de la semana
2009-12-18 10:08:04.770045,Tamara Tecla Martorell Bermejo,2009-12-18,40373593,64,Femenino,19:33,Infarto,,Vía Pública,"Sección 5, Fila 11, Parcela 14",Mausoleo,396951,Herminio Bernad,38728217,nazaret08@example.org,Se pidió mantener la causa de fallecimiento en reserva.,2009,12,Adulto mayor,Friday
2009-12-18 15:21:29.168123,Lucho Tamayo Lopez,2009-12-18,23864061,63,Femenino,4:52,Covid-19,,Domicilio,"Sección 6, Fila 12, Parcela 14",Nicho,953830,Estrella de Ordóñez,11989119,rosario59@example.net,Pendiente entrega de certificado de defunción original.,2009,12,Adulto mayor,Friday
2009-02-05 13:07:47.156651,Guadalupe Bruno Galán Quevedo,2009-02-05,34030920,71,Otro,13:15,Otro,Septicemia,Clínica Privada,"Sección 5, Fila 19, Parcela 43",Nicho,832342,Herminio Bernad,11511268,maria-teresa84@example.net,La familia pidió servicio religioso antes de la cremación.,2009,2,Adulto mayor,Thursday
2009-09-12 20:49:02.002528,María Sáez-Riba,2009-09-12,55542896,11,Otro,6:46,Otro,Otro no especificado,Hospital Central,"Sección 10, Fila 8, Parcela 6",Cremación,832861,Demetrio Fernandez Bas,20950753,gustavo31@example.net,La familia pidió servicio religioso antes de la cremación.,2009,9,Niño,Saturday
2009-03-06 00:40:47.635992,Ciriaco Vilar Plaza,2009-03-06,96142781,45,Otro,4:20,Neumonía,,Clínica Privada,"Sección 5, Fila 16, Parcela 13",Tumba tradicional,609897,Oriana Carvajal Solsona,48973624,suarezruy@example.net,Se adjunta certificado médico.,2009,3,Adulto,Friday
2009-09-13 13:57:01.756214,Lucas del Galan,2009-09-13,18551308,79,Femenino,1:40,Covid-19,,Clínica Privada,"Sección 2, Fila 13, Parcela 31",Cremación,243884,Nereida Puig Rubio,44604909,anayajacinto@example.com,Familia solicita ceremonia sencilla.,2009,9,Adulto mayor,Sunday
2009-11-02 14:50:21.662167,Ciríaco Gracia Polo,2009-11-02,81096137,41,Otro,11:29,Otro,Insuficiencia renal,Clínica Privada,"Sección 5, Fila 3, Parcela 44",Mausoleo,855950,Oriana Carvajal Solsona,47032113,raul03@example.org,Documento entregado en oficina central.,2009,11,Adulto,Monday
2009-10-11 20:47:39.172308,Jenny Adelaida Marquez Juan,2009-10-11,82663030,11,Otro,22:40,Covid-19,,Domicilio,"Sección 6, Fila 5, Parcela 28",Mausoleo,106211,Nereida Puig Rubio,38239659,mfigueras@example.net,Se coordinó con la empresa funeraria local.,2009,10,Niño,Sunday
2009-09-05 19:54:01.462982,Macario Porras-Mas,2009-09-05,40595960,89,Otro,5:11,Covid-19,,Clínica Privada,"Sección 4, Fila 3, Parcela 26",Nicho,372515,Daniel del Lumbreras,32897559,isafiguerola@example.org,Pendiente entrega de certificado de defunción original.,2009,9,Adulto mayor,Saturday
2009-11-21 03:17:09.580917,Edelmiro Franch Vázquez,2009-11-21,14694330,45,Otro,15:42,Cáncer,,Domicilio,"Sección 6, Fila 16, Parcela 39",Mausoleo,419241,Ildefonso Mata-Español,40287825,jnaranjo@example.com,La familia pidió servicio religioso antes de la cremación.,2009,11,Adulto,Saturday
2009-02-19 04:15:17.512060,Narcisa del Ibarra,2009-02-19,13799411,32,Otro,18:51,Cáncer,,Hospital Central,"Sección 1, Fila 11, Parcela 34",Nicho,958475,Isabela Pellicer Corominas,43238596,rosauraestrada@example.com,Se pidió mantener la causa de fallecimiento en reserva.,2009,2,Adulto,Thursday
2009-01-27 08:08:14.770484,Sigfrido Borrás Camps,2009-01-27,98034442,25,Otro,22:19,Accidente,,Domicilio,"Sección 5, Fila 19, Parcela 48",Cremación,100960,Lorena Calderon Recio,33573403,gil75@example.com,Acta firmada por dos testigos.,2009,1,Joven,Tuesday
2009-08-02 04:21:31.332194,Saturnino Bas-Cerro,2009-08-02,12404428,62,Femenino,11:38,Cáncer,,Hospital Central,"Sección 3, Fila 9, Parcela 11",Nicho,858909,Margarita Iglesia Baena,26255533,condecleto@example.com,Acta firmada por dos testigos.,2009,8,Adulto mayor,Sunday
2009-05-16 03:32:04.582598,Ester del Galván,2009-05-16,22407889,53,Femenino,1:45,Accidente,,Clínica Privada,"Sección 7, Fila 19, Parcela 41",Nicho,437911,Estrella de Ordóñez,38948393,gisela81@example.org,Se pidió mantener la causa de fallecimiento en reserva.,2009,5,Adulto,Saturday
2009-08-05 00:10:22.478078,Evangelina Figueras Amores,2009-08-05,49703950,45,Femenino,5:34,Infarto,,Hospital Central,"Sección 9, Fila 4, Parcela 31",Cremación,349373,Miguel Ángel Aragón Pacheco,42990447,bejaranosaturnina@example.com,Pendiente entrega de certificado de defunción original.,2009,8,Adulto,Wednesday
2009-12-01 17:02:57.888557,Desiderio Beltran,2009-12-01,14385705,60,Otro,4:40,Cáncer,,Domicilio,"Sección 9, Fila 1, Parcela 28",Nicho,638607,Oriana Carvajal Solsona,12558948,dionisiojuan@example.net,Familia solicita ceremonia sencilla.,2009,12,Adulto,Tuesday
2009-05-08 01:17:51.647064,Amanda Amo Prado,2009-05-08,67548720,77,Masculino,1:29,Accidente,,Clínica Privada,"Sección 8, Fila 14, Parcela 4",Nicho,773017,Constanza Oliveras Chaves,34569992,teresa16@example.net,La familia pidió servicio religioso antes de la cremación.,2009,5,Adulto mayor,Friday
2009-03-16 00:05:47.550264,Gonzalo Araujo Vicente,2009-03-16,69739917,71,Masculino,0:32,Accidente,,Vía Pública,"Sección 9, Fila 10, Parcela 33",Cremación,300908,Margarita Iglesia Baena,29297732,fabiomuro@example.org,Se adjunta certificado médico.,2009,3,Adulto mayor,Monday
2009-03-15 06:23:29.378173,Geraldo Morcillo Mesa,2009-03-15,26464245,34,Otro,16:48,Neumonía,,Vía Pública,"Sección 7, Fila 15, Parcela 10",Mausoleo,678171,Jose Antonio Fuente-Pérez,25207140,storres@example.com,La familia pidió servicio religioso antes de la cremación.,2009,3,Adulto,Sunday
2009-06-16 06:19:36.572769,Lorena Bosch Alegre,2009-06-16,25037781,69,Otro,15:35,Neumonía,,Domicilio,"Sección 4, Fila 20, Parcela 17",Nicho,621713,Daniel del Lumbreras,37390393,otiliaasensio@example.net,Documento entregado en oficina central.,2009,6,Adulto mayor,Tuesday
2009-11-20 21:54:16.203752,Carina Moraleda Lluch,2009-11-20,15659596,50,Otro,6:59,Neumonía,,Domicilio,"Sección 1, Fila 11, Parcela 20",Nicho,658829,Estrella de Ordóñez,40081385,spalau@example.org,Documento entregado en oficina central.,2009,11,Adulto,Friday
2009-01-30 10:03:24.295264,Desiderio Valderrama,2009-01-30,20046414,92,Masculino,11:13,Covid-19,,Hospital Central,"Sección 6, Fila 11, Parcela 47",Nicho,835508,Herminio Bernad,31495674,manuelita81@example.org,Se coordinó con la empresa funeraria local.,2009,1,Adulto mayor,Friday
2009-04-26 12:14:36.599239,Joaquina Osorio Batalla,2009-04-26,40698834,90,Masculino,22:21,Infarto,,Domicilio,"Sección 9, Fila 4, Parcela 38",Nicho,335818,Herminio Bernad,41936518,olivanicodemo@example.com,Se pidió mantener la causa de fallecimiento en reserva.,2009,4,Adulto mayor,Sunday
2009-01-12 05:12:02.582235,Martín Barceló Pintor,2009-01-12,86121548,16,Otro,18:25,Cáncer,,Vía Pública,"Sección 1, Fila 1, Parcela 29",Tumba tradicional,417298,Lorena Calderon Recio,42451673,amilcar57@example.org,Acta firmada por dos testigos.,2009,1,Adolescente,Monday
2009-06-22 09:12:42.170931,Sigfrido Ortega-Leiva,2009-06-22,69220849,71,Femenino,4:35,Neumonía,,Hospital Central,"Sección 9, Fila 8, Parcela 27",Cremación,718965,Daniela de Prat,10155648,caboprudencio@example.org,Documento entregado en oficina central.,2009,6,Adulto mayor,Monday
2009-04-08 15:34:04.113006,Paulina Vara Carvajal,2009-04-08,88586198,24,Otro,4:06,Accidente,,Vía Pública,"Sección 4, Fila 2, Parcela 47",Cremación,715519,Demetrio Fernandez Bas,34334699,celestinovaldes@example.net,La familia pidió sepultura junto a otros parientes.,2009,4,Joven,Wednesday
2009-03-24 18:13:58.331321,Isidora Barceló Tur,2009-03-24,36773876,47,Otro,21:03,Infarto,,Vía Pública,"Sección 8, Fila 11, Parcela 25",Nicho,185583,Demetrio Fernandez Bas,10563854,jonatanbertran@example.net,Se notificó al registro civil.,2009,3,Adulto,Tuesday
2009-11-29 13:40:03.308828,Rosario Perera Tomé,2009-11-29,97209951,96,Masculino,1:00,Otro,Complicaciones posoperatorias,Domicilio,"Sección 8, Fila 4, Parcela 21",Mausoleo,706844,Daniel del Lumbreras,35380431,bernarda76@example.org,La familia pidió sepultura junto a otros parientes.,2009,11,Adulto mayor,Sunday
2009-03-06 00:44:30.167004,Salomé Tejero Portillo,2009-03-06,86010649,16,Masculino,2:30,Neumonía,,Hospital Central,"Sección 5, Fila 8, Parcela 42",Nicho,130401,Ildefonso Mata-Español,30958689,narvaezfrancisco@example.org,La familia pidió sepultura junto a otros parientes.,2009,3,Adolescente,Friday
2009-10-28 20:09:35.308244,Zaira Reig Oliva,2009-10-28,44949676,95,Masculino,16:34,Neumonía,,Domicilio,"Sección 10, Fila 3, Parcela 33",Nicho,745672,Jose Antonio Fuente-Pérez,13690308,reinaldo32@example.com,Se notificó al registro civil.,2009,10,Adulto mayor,Wednesday
2009-12-02 21:38:14.337407,Rufino Escalona Puente,2009-12-02,33665948,86,Masculino,15:30,Otro,Otro no especificado,Hospital Central,"Sección 5, Fila 16, Parcela 44",Mausoleo,982420,Mario Vilaplana Haro,31369561,moyaclemente@example.com,Se notificó al registro civil.,2009,12,Adulto mayor,Wednesday
2009-12-06 16:31:30.941467,Jenaro Arco Echevarría,2009-12-06,26455502,21,Femenino,22:11,Infarto,,Domicilio,"Sección 6, Fila 2, Parcela 26",Cremación,922507,Lorena Calderon Recio,39597073,custodiocarretero@example.org,Pendiente entrega de certificado de defunción original.,2009,12,Joven,Sunday
2009-07-11 13:05:03.162155,Aurora Artigas Carreras,2009-07-11,99781874,76,Femenino,12:05,Infarto,,Vía Pública,"Sección 9, Fila 13, Parcela 3",Mausoleo,506260,Estrella de Ordóñez,30057418,asebastian@example.org,Pendiente entrega de certificado de defunción original.,2009,7,Adulto mayor,Saturday
2009-11-22 01:00:02.927695,Maura Baena Cazorla,2009-11-22,68405175,29,Masculino,17:30,Cáncer,,Domicilio,"Sección 9, Fila 1, Parcela 42",Tumba tradicional,836218,Demetrio Fernandez Bas,14097200,opalomar@example.org,Familia solicita ceremonia sencilla.,2009,11,Joven,Sunday
2009-11-24 17:00:57.998888,Teresita Barroso Lumbreras,2009-11-24,55096820,49,Otro,10:14,Covid-19,,Clínica Privada,"Sección 7, Fila 11, Parcela 48",Tumba tradicional,483864,Margarita Iglesia Baena,10912591,gonzalo26@example.net,Se adjunta certificado médico.,2009,11,Adulto,Tuesday
2009-05-20 01:51:42.047565,Omar Berrocal Gracia,2009-05-20,58247313,81,Otro,10:26,Accidente,,Domicilio,"Sección 6, Fila 9, Parcela 16",Tumba tradicional,754049,Oriana Carvajal Solsona,17675772,vmaestre@example.net,Se pidió mantener la causa de fallecimiento en reserva.,2009,5,Adulto mayor,Wednesday
2009-09-15 22:41:35.259192,Estrella Asenjo Lucas,2009-09-15,84911126,50,Otro,8:04,Neumonía,,Vía Pública,"Sección 6, Fila 18, Parcela 12",Mausoleo,212100,Lorena Calderon Recio,35709044,ferrandezguiomar@example.org,Acta firmada por dos testigos.,2009,9,Adulto,Tuesday
2009-07-04 02:44:46.819070,Abril de Palomo,2009-07-04,18147789,63,Masculino,10:42,Cáncer,,Hospital Central,"Sección 5, Fila 10, Parcela 35",Nicho,661970,Jose Antonio Fuente-Pérez,18694724,jpazos@example.net,Se pidió mantener la causa de fallecimiento en reserva.,2009,7,Adulto mayor,Saturday
2009-02-05 07:45:16.797319,Ileana Benavent Saldaña,2009-02-05,24441197,87,Femenino,15:41,Covid-19,,Vía Pública,"Sección 2, Fila 10, Parcela 49",Tumba tradicional,332046,Nereida Puig Rubio,22363195,marc53@example.com,Se pidió mantener la causa de fallecimiento en reserva.,2009,2,Adulto mayor,Thursday
2009-09-01 05:28:08.898442,Leonardo Cámara Escribano,2009-09-01,34335108,59,Masculino,18:05,Otro,Otro no especificado,Clínica Privada,"Sección 10, Fila 5, Parcela 19",Cremación,865339,Jose Antonio Fuente-Pérez,24642264,klaguna@example.com,Se notificó al registro civil.,2009,9,Adulto,Tuesday
2009-05-27 22:22:00.463960,Valentina Guillén Luján,2009-05-27,29970489,85,Femenino,7:08,Infarto,,Domicilio,"Sección 7, Fila 12, Parcela 37",Cremación,985039,Constanza Oliveras Chaves,15170152,ezequiel76@example.org,Se coordinó con la empresa funeraria local.,2009,5,Adulto mayor,Wednesday
2009-06-11 15:26:56.409893,Roxana Alarcón Berenguer,2009-06-11,48180463,45,Masculino,2:44,Otro,Septicemia,Domicilio,"Sección 5, Fila 12, Parcela 49",Nicho,465542,Mario Vilaplana Haro,37115981,demetrio28@example.net,Acta firmada por dos testigos.,2009,6,Adulto,Thursday
2009-12-21 06:42:17.696678,Angelina Barral Manzano,2009-12-21,43053080,60,Femenino,14:33,Neumonía,,Vía Pública,"Sección 5, Fila 3, Parcela 36",Tumba tradicional,136362,Daniel del Lumbreras,41718568,matasabilio@example.org,Se notificó al registro civil.,2009,12,Adulto,Monday
2009-09-01 21:50:06.482347,Olivia Rodriguez Andreu,2009-09-01,76413990,47,Femenino,13:49,Covid-19,,Vía Pública,"Sección 3, Fila 4, Parcela 8",Cremación,455068,Miguel Ángel Aragón Pacheco,41106825,ichaparro@example.org,La familia pidió servicio religioso antes de la cremación.,2009,9,Adulto,Tuesday
2009-05-30 17:03:17.723965,Raimundo Macías Torrent,2009-05-30,32493951,58,Otro,1:25,Neumonía,,Hospital Central,"Sección 1, Fila 1, Parcela 22",Tumba tradicional,508512,Miguel Ángel Aragón Pacheco,22869289,bejaranoluz@example.net,La familia pidió servicio religioso antes de la cremación.,2009,5,Adulto,Saturday
2009-06-18 07:46:26.429023,Marino Castrillo,2009-06-18,38785014,42,Masculino,13:22,Infarto,,Hospital Central,"Sección 5, Fila 5, Parcela 20",Cremación,880859,Daniela de Prat,28372939,regina63@example.org,Acta firmada por dos testigos.,2009,6,Adulto,Thursday
2009-08-13 17:04:45.801957,Feliciana Pera,2009-08-13,74237177,27,Femenino,17:32,Infarto,,Domicilio,"Sección 2, Fila 8, Parcela 2",Mausoleo,550304,Miguel Ángel Aragón Pacheco,40315006,pradaperlita@example.com,Se notificó al registro civil.,2009,8,Joven,Thursday
2009-03-14 13:58:51.107417,Pacífica Marco Amaya,2009-03-14,79122770,1,Otro,15:09,Covid-19,,Clínica Privada,"Sección 7, Fila 5, Parcela 47",Tumba tradicional,895372,Lorena Calderon Recio,20074394,yesicahuertas@example.net,Familia solicita ceremonia sencilla.,2009,3,Niño,Saturday
2009-09-13 19:37:01.840815,Laura Baños,2009-09-13,42724947,98,Femenino,13:56,Neumonía,,Domicilio,"Sección 2, Fila 3, Parcela 29",Tumba tradicional,839748,Mario Vilaplana Haro,34464146,madrigalcarmen@example.org,Familia solicita ceremonia sencilla.,2009,9,Adulto mayor,Sunday
2009-03-15 08:53:57.513399,Simón Fernandez Benavides,2009-03-15,59885205,14,Masculino,5:11,Covid-19,,Domicilio,"Sección 8, Fila 6, Parcela 28",Tumba tradicional,599028,Ildefonso Mata-Español,19548520,ramirobusquets@example.net,Se coordinó con la empresa funeraria local.,2009,3,Adolescente,Sunday
2009-08-19 21:10:19.763324,Pascual Hernández Marín,2009-08-19,31563860,11,Masculino,16:04,Otro,Otro no especificado,Domicilio,"Sección 1, Fila 12, Parcela 22",Nicho,211397,Daniel del Lumbreras,36473896,gironabonifacio@example.com,Documento entregado en oficina central.,2009,8,Niño,Wednesday
2009-07-17 21:27:01.397629,Plinio Llano Cepeda,2009-07-17,38392358,90,Femenino,10:40,Infarto,,Domicilio,"Sección 3, Fila 2, Parcela 37",Nicho,372779,Estrella de Ordóñez,49395790,jose-manuel62@example.org,Se pidió mantener la causa de fallecimiento en reserva.,2009,7,Adulto mayor,Friday
2009-08-10 10:35:28.211001,Jesús Coronado Llobet,2009-08-10,70989953,85,Otro,23:54,Neumonía,,Vía Pública,"Sección 5, Fila 4, Parcela 2",Mausoleo,833934,Nereida Puig Rubio,33195006,munizmariana@example.net,La familia pidió servicio religioso antes de la cremación.,2009,8,Adulto mayor,Monday
2009-08-22 07:10:28.942999,Apolinar Pineda Delgado,2009-08-22,40093171,97,Femenino,17:08,Infarto,,Clínica Privada,"Sección 3, Fila 3, Parcela 32",Nicho,362117,Constanza Oliveras Chaves,46009412,aleperera@example.org,Se pidió mantener la causa de fallecimiento en reserva.,2009,8,Adulto mayor,Saturday
2009-05-09 22:56:35.254155,Rita Machado Castilla,2009-05-09,92269345,100,Otro,23:16,Neumonía,,Domicilio,"Sección 8, Fila 11, Parcela 50",Cremación,884172,Ildefonso Mata-Español,31808563,zaidagamez@example.org,Documento entregado en oficina central.,2009,5,Adulto mayor,Saturday
2009-12-13 10:41:53.972381,Pastora Ortiz Vall,2009-12-13,21078259,77,Femenino,15:34,Covid-19,,Clínica Privada,"Sección 10, Fila 20, Parcela 36",Nicho,166339,Herminio Bernad,13217553,bayonileana@example.org,Se pidió mantener la causa de fallecimiento en reserva.,2009,12,Adulto mayor,Sunday
2009-09-27 03:15:37.698113,Esperanza del Enríquez,2009-09-27,98013251,89,Otro,17:21,Infarto,,Domicilio,"Sección 9, Fila 11, Parcela 34",Cremación,744461,Mario Vilaplana Haro,10463134,rozasalbino@example.net,Pendiente entrega de certificado de defunción original.,2009,9,Adulto mayor,Sunday
2009-11-30 20:34:25.773037,Zaira Pons,2009-11-30,82245154,22,Femenino,9:46,Covid-19,,Hospital Central,"Sección 4, Fila 8, Parcela 35",Mausoleo,885515,Nereida Puig Rubio,10228051,lbarrena@example.org,Se adjunta certificado médico.,2009,11,Joven,Monday
2009-05-30 03:25:38.894124,Albano Velázquez Merino,2009-05-30,46493118,86,Femenino,1:49,Covid-19,,Domicilio,"Sección 2, Fila 17, Parcela 34",Tumba tradicional,381294,Constanza Oliveras Chaves,48110857,pedroquirino@example.com,Documento entregado en oficina central.,2009,5,Adulto mayor,Saturday
2009-05-09 22:54:56.462548,Otilia Aguilera Ordóñez,2009-05-09,50468130,67,Otro,12:10,Neumonía,,Clínica Privada,"Sección 6, Fila 12, Parcela 7",Cremación,105619,Oriana Carvajal Solsona,25883325,dibanez@example.com,Pendiente entrega de certificado de defunción original.,2009,5,Adulto mayor,Saturday
2009-10-31 21:38:19.280333,Mónica del Soriano,2009-10-31,86348289,95,Otro,14:37,Neumonía,,Domicilio,"Sección 7, Fila 10, Parcela 17",Nicho,633967,Lorena Calderon Recio,47373923,lupeburgos@example.org,Se adjunta certificado médico.,2009,10,Adulto mayor,Saturday
2009-11-24 12:06:43.384342,Dimas Rocamora Pino,2009-11-24,26441422,90,Masculino,11:03,Cáncer,,Hospital Central,"Sección 5, Fila 7, Parcela 33",Mausoleo,438147,Jose Antonio Fuente-Pérez,45827800,adrianaarmengol@example.org,Se coordinó con la empresa funeraria local.,2009,11,Adulto mayor,Tuesday
2009-10-16 23:28:31.140620,Nereida Pozo Alegria,2009-10-16,40143478,26,Masculino,22:17,Neumonía,,Domicilio,"Sección 9, Fila 1, Parcela 6",Nicho,183284,Nereida Puig Rubio,40239449,gricart@example.org,La familia pidió servicio religioso antes de la cremación.,2009,10,Joven,Friday
2009-01-31 18:52:52.358899,Sergio Ramis Roda,2009-01-31,54198552,34,Masculino,22:55,Covid-19,,Domicilio,"Sección 4, Fila 8, Parcela 28",Cremación,358161,Jose Antonio Fuente-Pérez,39565582,domingablanes@example.net,Se adjunta certificado médico.,2009,1,Adulto,Saturday
2009-07-14 09:41:44.017510,Visitación Ayuso Rodríguez,2009-07-14,63254162,48,Masculino,19:07,Otro,Otro no especificado,Hospital Central,"Sección 6, Fila 12, Parcela 37",Mausoleo,986687,Ildefonso Mata-Español,45308023,dvilanova@example.com,Pendiente entrega de certificado de defunción original.,2009,7,Adulto,Tuesday
2009-01-20 13:24:03.314745,Aroa Narcisa Blanch Castells,2009-01-20,14605009,66,Femenino,1:44,Accidente,,Vía Pública,"Sección 6, Fila 12, Parcela 25",Nicho,943586,Daniel del Lumbreras,16114481,guiomarsole@example.org,Documento entregado en oficina central.,2009,1,Adulto mayor,Tuesday
2009-03-22 06:50:15.544717,Galo Franco-Araujo,2009-03-22,39358015,28,Otro,2:11,Neumonía,,Clínica Privada,"Sección 10, Fila 16, Parcela 49",Tumba tradicional,137066,Demetrio Fernandez Bas,38472820,nereida13@example.com,Documento entregado en oficina central.,2009,3,Joven,Sunday
2009-02-28 22:11:48.278305,Micaela Zabala Martínez,2009-02-28,62307191,89,Otro,0:17,Infarto,,Hospital Central,"Sección 7, Fila 18, Parcela 29",Mausoleo,464733,Constanza Oliveras Chaves,21876543,kibarra@example.com,Documento entregado en oficina central.,2009,2,Adulto mayor,Saturday
